Open,High,Low,Close,Volume,Adj Close
8469.465315501744,8253.906850040985,8103.168265267252,8185.91622009843,-1267347.680385613,2326.0361
8475.184581754611,8259.411365746371,8108.562502570853,8191.373258789425,-1268530.3235446787,2326.0361
8480.90384800748,8264.915881451754,8113.956739874455,8196.830297480417,-1269712.9667037444,2326.0361
8486.623114260346,8270.42039715714,8119.350977178055,8202.28733617141,-1270895.60986281,2326.0361
8492.342380513215,8275.924912862523,8124.745214481657,8207.744374862405,-1272078.2530218756,2326.0361
8498.061646766082,8281.429428567908,8130.139451785259,8213.201413553397,-1273260.8961809413,2326.0361
8503.78091301895,8286.933944273293,8135.533689088859,8218.658452244392,-1274443.539340007,2326.0361
8509.500179271818,8292.438459978677,8140.927926392461,8224.115490935385,-1275626.1824990725,2326.0361
8515.219445524686,8297.942975684062,8146.322163696062,8229.572529626377,-1276808.825658138,2326.0361
8520.938711777553,8303.447491389446,8151.716400999663,8235.029568317372,-1277991.4688172038,2326.0361
8526.657978030422,8308.952007094831,8157.110638303265,8240.486607008364,-1279174.1119762694,2326.0361
8532.377244283289,8314.456522800214,8162.504875606865,8245.943645699359,-1280356.755135335,2326.0361
8538.096510536157,8319.9610385056,8167.899112910467,8251.400684390352,-1281539.398294401,2326.0361
8543.815776789024,8325.465554210983,8173.293350214068,8256.857723081346,-1282722.0414534663,2326.0361
8549.535043041893,8330.97006991637,8178.687587517669,8262.314761772339,-1283904.684612532,2326.0361
8555.25430929476,8336.474585621752,8184.081824821271,8267.771800463332,-1285087.3277715975,2326.0361
8560.973575547629,8341.979101327137,8189.476062124871,8273.228839154326,-1286269.9709306632,2326.0361
8566.692841800495,8347.483617032522,8194.870299428472,8278.685877845319,-1287452.6140897288,2326.0361
8572.412108053364,8352.988132737906,8200.264536732073,8284.142916536313,-1288635.2572487944,2326.0361
8578.131374306231,8358.49264844329,8205.658774035675,8289.599955227306,-1289817.90040786,2326.0361
8583.8506405591,8363.997164148675,8211.053011339278,8295.056993918299,-1291000.5435669257,2326.0361
8589.569906811967,8369.50167985406,8216.447248642879,8300.514032609293,-1292183.1867259913,2326.0361
8595.289173064835,8375.006195559443,8221.84148594648,8305.971071300286,-1293365.829885057,2326.0361
8601.008439317702,8380.51071126483,8227.23572325008,8311.42810999128,-1294548.4730441226,2326.0361
8606.72770557057,8386.015226970212,8232.62996055368,8316.885148682273,-1295731.1162031882,2326.0361
8612.446971823438,8391.519742675599,8238.024197857283,8322.342187373268,-1296913.7593622538,2326.0361
8618.166238076306,8397.024258380981,8243.418435160884,8327.79922606426,-1298096.4025213197,2326.0361
8623.885504329173,8402.528774086366,8248.812672464486,8333.256264755253,-1299279.045680385,2326.0361
8629.604770582042,8408.03328979175,8254.206909768087,8338.713303446248,-1300461.6888394507,2326.0361
8635.324036834909,8413.537805497135,8259.601147071688,8344.17034213724,-1301644.3319985163,2326.0361
