Open,High,Low,Close,Volume,Adj Close
125.28439357249788,124.382221116125,123.30546991873726,125.5913809744128,420654.2972932887,45.89165
125.37575820707856,124.47252656500294,123.3951729072568,125.68299964194745,421042.0634779383,45.89165
125.46712284165925,124.56283201388088,123.48487589577636,125.77461830948208,421429.8296625879,45.89165
125.55848747623992,124.6531374627588,123.57457888429592,125.86623697701673,421817.5958472375,45.89165
125.64985211082062,124.74344291163672,123.66428187281548,125.95785564455136,422205.3620318871,45.89165
125.74121674540132,124.83374836051466,123.753984861335,126.04947431208602,422593.1282165367,45.89165
125.832581379982,124.9240538093926,123.84368784985458,126.14109297962068,422980.8944011863,45.89165
125.92394601456267,125.01435925827052,123.93339083837412,126.23271164715533,423368.6605858359,45.89165
126.01531064914336,125.10466470714846,124.02309382689369,126.32433031468996,423756.42677048553,45.89165
126.10667528372406,125.1949701560264,124.11279681541322,126.4159489822246,424144.1929551352,45.89165
126.19803991830474,125.28527560490431,124.20249980393278,126.50756764975924,424531.9591397848,45.89165
126.28940455288544,125.37558105378226,124.29220279245231,126.5991863172939,424919.7253244344,45.89165
126.38076918746611,125.46588650266018,124.38190578097188,126.69080498482856,425307.491509084,45.89165
126.4721338220468,125.55619195153812,124.47160876949144,126.7824236523632,425695.2576937336,45.89165
126.56349845662749,125.64649740041604,124.561311758011,126.87404231989784,426083.0238783832,45.89165
126.65486309120816,125.73680284929398,124.65101474653054,126.96566098743249,426470.7900630328,45.89165
126.74622772578886,125.82710829817192,124.74071773505008,127.05727965496712,426858.5562476824,45.89165
126.83759236036954,125.91741374704984,124.83042072356965,127.14889832250178,427246.322432332,45.89165
126.92895699495024,126.00771919592776,124.9201237120892,127.24051699003644,427634.0886169816,45.89165
127.02032162953093,126.09802464480568,125.00982670060874,127.33213565757109,428021.8548016312,45.89165
127.1116862641116,126.18833009368365,125.09952968912827,127.42375432510572,428409.6209862809,45.89165
127.2030508986923,126.27863554256156,125.18923267764784,127.51537299264037,428797.3871709305,45.89165
127.29441553327298,126.36894099143947,125.2789356661674,127.606991660175,429185.1533555801,45.89165
127.38578016785368,126.4592464403174,125.36863865468696,127.69861032770966,429572.9195402297,45.89165
127.47714480243437,126.54955188919536,125.45834164320652,127.7902289952443,429960.6857248793,45.89165
127.56850943701504,126.63985733807328,125.54804463172606,127.88184766277897,430348.4519095289,45.89165
127.65987407159572,126.7301627869512,125.6377476202456,127.9734663303136,430736.2180941785,45.89165
127.7512387061764,126.82046823582914,125.72745060876515,128.06508499784823,431123.98427882814,45.89165
127.8426033407571,126.91077368470708,125.81715359728472,128.15670366538288,431511.75046347774,45.89165
127.93396797533778,127.001079133585,125.90685658580426,128.24832233291752,431899.51664812735,45.89165
