Open,High,Low,Close,Volume,Adj Close
30.021488009782725,30.447107909421447,28.56091394696714,29.014772300027147,349724.68172043,4.8562946
30.045334838415272,30.47132748097103,28.583435857565608,29.037687310670364,350046.32043010736,4.8562946
30.06918166704782,30.49554705252061,28.605957768164075,29.06060232131358,350367.9591397848,4.8562946
30.093028495680365,30.519766624070197,28.62847967876254,29.0835173319568,350689.5978494622,4.8562946
30.116875324312907,30.543986195619777,28.65100158936101,29.10643234260002,351011.2365591396,4.8562946
30.14072215294545,30.56820576716936,28.673523499959472,29.12934735324324,351332.87526881706,4.8562946
30.164568981578,30.59242533871894,28.69604541055794,29.152262363886454,351654.51397849445,4.8562946
30.188415810210547,30.616644910268523,28.718567321156407,29.17517737452967,351976.1526881719,4.8562946
30.212262638843093,30.640864481818102,28.741089231754877,29.198092385172888,352297.79139784933,4.8562946
30.23610946747564,30.66508405336769,28.763611142353337,29.221007395816105,352619.4301075267,4.8562946
30.259956296108182,30.68930362491727,28.786133052951804,29.243922406459323,352941.06881720416,4.8562946
30.28380312474073,30.71352319646685,28.80865496355027,29.26683741710254,353262.70752688154,4.8562946
30.307649953373275,30.73774276801643,28.83117687414874,29.28975242774576,353584.346236559,4.8562946
30.33149678200582,30.76196233956601,28.85369878474721,29.31266743838897,353905.9849462364,4.8562946
30.355343610638364,30.7861819111156,28.87622069534567,29.33558244903219,354227.6236559138,4.8562946
30.37919043927091,30.810401482665178,28.898742605944136,29.35849745967541,354549.26236559125,4.8562946
30.403037267903457,30.83462105421476,28.921264516542603,29.38141247031863,354870.90107526863,4.8562946
30.426884096536003,30.858840625764344,28.94378642714107,29.404327480961847,355192.5397849461,4.8562946
30.450730925168543,30.883060197313927,28.966308337739537,29.427242491605064,355514.1784946235,4.8562946
30.474577753801093,30.907279768863507,28.988830248338,29.45015750224828,355835.8172043009,4.8562946
30.49842458243364,30.93149934041309,29.011352158936468,29.4730725128915,356157.45591397834,4.8562946
30.522271411066185,30.955718911962677,29.03387406953493,29.49598752353472,356479.0946236558,4.8562946
30.54611823969873,30.979938483512253,29.0563959801334,29.518902534177933,356800.7333333332,4.8562946
30.569965068331275,31.00415805506184,29.07891789073187,29.54181754482115,357122.3720430106,4.8562946
30.59381189696382,31.02837762661142,29.101439801330333,29.564732555464367,357444.010752688,4.8562946
30.617658725596367,31.052597198161,29.1239617119288,29.587647566107584,357765.6494623654,4.8562946
30.641505554228917,31.076816769710582,29.146483622527267,29.610562576750805,358087.28817204287,4.8562946
30.66535238286146,31.10103634126017,29.16900553312573,29.633477587394022,358408.92688172025,4.8562946
30.689199211494003,31.12525591280975,29.1915274437242,29.65639259803724,358730.5655913977,4.8562946
30.71304604012655,31.14947548435933,29.214049354322665,29.679307608680457,359052.2043010751,4.8562946
